Year,Month,Type,Country,HS Code,Statistic Code,Unit Code,Description,Quantity,CIF (BAHT),Heading,heading_description,Chapter,chapter_description
2563,1,1,TH,39261000,0,KGM,Office or school supplies (KGM),2,1282,3926,#N/A,39,PLASTICS AND ARTICLES THEREOF
2563,1,1,TH,39262090,0,KGM,Other (KGM),10,87681,3926,#N/A,39,PLASTICS AND ARTICLES THEREOF
2563,1,1,TH,39263000,0,KGM,"Fittings for furniture, coachwork or the like (KGM)",12,175674,3926,#N/A,39,PLASTICS AND ARTICLES THEREOF
2563,1,1,TH,39264000,0,KGM,Statuettes and other ornamental articles (KGM),36,40718,3926,#N/A,39,PLASTICS AND ARTICLES THEREOF
2563,1,1,TH,39269010,0,KGM,Floats for fishing nets (KGM),12,4016,3926,#N/A,39,PLASTICS AND ARTICLES THEREOF
2563,1,1,TH,39269039,0,KGM,Other (KGM),7957,1098197,3926,#N/A,39,PLASTICS AND ARTICLES THEREOF
2563,1,1,TH,39269042,0,KGM,Protective masks for use in welding and similar work (KGM),2,3842,3926,#N/A,39,PLASTICS AND ARTICLES THEREOF
2563,1,1,TH,39269049,1,KGM,"For covening and noise reducing devices for ears, apparatus measuring vapour of organic substances or of mercury, used for safety (KGM)",1,2500,3926,#N/A,39,PLASTICS AND ARTICLES THEREOF
2563,1,1,TH,39269049,90,KGM,Other (KGM),6,3669,3926,#N/A,39,PLASTICS AND ARTICLES THEREOF
2563,1,1,TH,39269059,0,KGM,Other (KGM),0,94,3926,#N/A,39,PLASTICS AND ARTICLES THEREOF
2563,1,1,TH,39269089,0,KGM,Other (KGM),17211,79369,3926,#N/A,39,PLASTICS AND ARTICLES THEREOF
2563,1,1,TH,39269099,1,KGM,"Basket, sieve ranks and the like (KGM)",8098,4041701,3926,#N/A,39,PLASTICS AND ARTICLES THEREOF
2563,1,1,TH,39269099,90,KGM,Other (KGM),451820,64124463,3926,#N/A,39,PLASTICS AND ARTICLES THEREOF
2563,1,1,TH,40040000,0,KGM,"Waste, parings and scrap of rubber (other than hard rubber) and powders and granules obtained therefrom. (KGM)",7,5260,4004,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40069090,90,KGM,Other (KGM),20,3200,4006,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40081190,90,KGM,Other (KGM),5,2400,4008,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40082140,0,KGM,Rubber soling sheet (KGM),3304,283699,4008,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40082900,90,KGM,Other (KGM),0,59686,4008,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40091100,0,KGM,Without fittings (KGM),53,77679,4009,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40091290,0,KGM,Other (KGM),660,55237,4009,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40092290,0,KGM,Other (KGM),3,838,4009,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40093191,0,KGM,"Fuel hoses, heater hoses and water hoses, of a kind used on motor vehicles of heading 87.02, 87.03, 87.04 or 87.11 (KGM)",55,64444,4009,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40093199,0,KGM,Other (KGM),2,1877,4009,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40093290,0,KGM,Other (KGM),0,2292,4009,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40094190,90,KGM,Other (KGM),284,71081,4009,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40094290,0,KGM,Other (KGM),8906,994279,4009,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40101900,90,KGM,Other (KGM),20,49540,4010,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40103100,0,KGM,"Endless transmission belts of trapezoidal crosssection (Vbelts), Vribbed, of an outside circumference exceeding 60 cm but not exceeding 180 cm (KGM)",1,250,4010,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40103200,0,KGM,"Endless transmission belts of trapezoidal crosssection (Vbelts), other than Vribbed, of an outside circumference exceeding 60 cm but not exceeding 180 cm (KGM)",133,87731,4010,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40103900,0,KGM,Other (KGM),502,549198,4010,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40111000,0,C62,Of a kind used on motor cars (including station wagons and racing cars) (C62),35,140725,4011,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40112010,0,C62,Of a width not exceeding 450mm (C62),1210,1331606,4011,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40112090,1,C62,Used on a rim size exceeding 20 inch (C62),152,924422,4011,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40113000,0,C62,Of a kind used on aircraft (C62),21,178144,4011,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40119090,0,C62,Other (C62),120,376670,4011,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40121290,1,C62,Of a pneumatic kind used with rim size exceeding 20 inch except used on articles of heading 87.11 (C62),17,3336,4012,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40121290,90,C62,Other (C62),4,4829,4012,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40121300,0,C62,Of a kind used on aircraft (C62),4,174903,4012,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40122010,0,C62,"Of a kind used on motor cars (including station wagons, racing cars) (C62)",4,33023,4012,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40122030,1,C62,Pneumatic tyres used on aircraft suitable for retreading (C62),9950,90219402,4012,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40122030,90,C62,Other (C62),19,60788,4012,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40129019,90,C62,Other (C62),506,131215,4012,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40141000,0,KGM,Sheath contraceptives (KGM),1,1814,4014,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40151100,0,PR,Surgical (PR),151916,2594465,4015,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40151900,0,PR,Other (PR),1397783,3267977,4015,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40159090,0,KGM,Other (KGM),52,102757,4015,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40169190,0,KGM,Other (KGM),1,443,4016,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40169320,0,KGM,"Gaskets and orings, of a kind used on motor vehicles of heading 87.02, 87.03, 87.04 or 87.11 (KGM)",294,150523,4016,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40169390,0,KGM,Other (KGM),621,240158,4016,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40169911,0,KGM,"For vehicles of heading 87.02, 87.03, 87.04 or 87.05, other than weatherstripping (KGM)",204,110362,4016,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40169912,0,KGM,For vehicles of heading 87.11 (KGM),0,7559,4016,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40169913,0,KGM,"Weatherstripping, of a kind used on motor vehicles of heading 87.02, 87.03 or 87.04 (KGM)",52,10156,4016,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40169919,0,KGM,Other (KGM),606,54327,4016,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40169930,0,KGM,Rubber bands (KGM),71,516,4016,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40169951,0,KGM,Rubber rollers (KGM),9,25040,4016,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40169959,0,KGM,Other (KGM),1161,422222,4016,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40169999,1,KGM,Float for use in fishery (KGM),102,33782,4016,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40169999,90,KGM,Other (KGM),3255,5396576,4016,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,40170090,0,KGM,Other (KGM),3,29215,4017,#N/A,40,RUBBER AND ARTICLES THEREOF
2563,1,1,TH,41071900,0,KGM,Other (KGM),4,3486,4107,#N/A,41,RAW HIDE SKIN & LEATHER
2563,1,1,TH,41079200,0,KGM,Grain splits (KGM),1095,46325,4107,#N/A,41,RAW HIDE SKIN & LEATHER
2563,1,1,TH,41079900,0,KGM,Other (KGM),4644,2092719,4107,#N/A,41,RAW HIDE SKIN & LEATHER
2563,1,1,TH,41132000,0,KGM,Of swine (KGM),267,54643,4113,#N/A,41,RAW HIDE SKIN & LEATHER
2563,1,1,TH,41133000,0,KGM,Of reptiles (KGM),101,857948,4113,#N/A,41,RAW HIDE SKIN & LEATHER
2563,1,1,TH,42021190,0,C62,Other (C62),69,133811,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42021219,0,C62,Other (C62),2,122,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42021299,1,C62,Of textile materials (C62),34,322469,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42021299,90,C62,Of plastics other than artificial leather (C62),131,2601,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42022100,1,C62,Of composition leather (C62),1,4488,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42022200,1,C62,Of textile materials (C62),147,646406,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42022200,2,C62,Of artificial leather (C62),9,10267,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42022900,0,C62,Other (C62),6,18345,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42023100,1,C62,Purse or wallet (C62),110,100982,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42023100,90,C62,Other (C62),26,25541,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42023200,1,C62,Purse or wallet (C62),1,583,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42023200,90,C62,Other (C62),8,14482,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42023900,90,C62,Other (C62),190,478369,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42029111,0,C62,Bowling bags (C62),5,58877,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42029119,0,C62,Other (C62),150,20492,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42029190,1,C62,Jewelry boxes (C62),5,13982,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42029290,1,C62,Jewelry boxes (C62),509,90373,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42029290,90,C62,Other (C62),14942,7488328,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42029990,90,C62,Other (C62),1161,3561358,4202,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42032100,0,PR,Specially designed for use in sports (PR),361,25825,4203,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42032910,0,PR,Protective work gloves (PR),173,15296,4203,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42033000,1,KGM,Belts for weightlifting or gymnastics (KGM),4,7604,4203,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42033000,3,KGM,Bandoliers (KGM),6,7452,4203,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42050020,0,KGM,Industrial safety belts and harnesses (KGM),62,6192,4205,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42050090,1,KGM,For leather hand grips for gymnastics (KGM),0,96,4205,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42050090,2,KGM,Pet toy (KGM),11880,1084357,4205,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,42050090,90,KGM,Other (KGM),2,3347,4205,#N/A,42,ARTICLE OF LEATHER
2563,1,1,TH,43040020,0,KGM,Articles for industrial uses (KGM),47,9959,4304,#N/A,43,FURSKIN & ARTIFICIAL MANUFAC
2563,1,1,TH,44042090,90,KGM,Other (KGM),70,829,4404,#N/A,44,WOOD & ARTICLE
2563,1,1,TH,44072999,90,MTQ,Other (MTQ),5,31770,4407,#N/A,44,WOOD & ARTICLE
2563,1,1,TH,44109000,0,KGM,Other (KGM),5018,107932,4410,#N/A,44,WOOD & ARTICLE
2563,1,1,TH,44123900,0,MTQ,"Other, with both outer plies of coniferous wood? (MTQ)",1947,53375,4412,#N/A,44,WOOD & ARTICLE
2563,1,1,TH,44151000,0,KGM,"Cases, boxes, crates, drums and similar packings; cabledrums (KGM)",12206,434246,4415,#N/A,44,WOOD & ARTICLE
2563,1,1,TH,44152000,0,KGM,"Pallets, box pallets and other load boards; pallet collars (KGM)",255303,3524157,4415,#N/A,44,WOOD & ARTICLE
2563,1,1,TH,44199000,0,KGM,Other (KGM),1532,255163,4419,#N/A,44,WOOD & ARTICLE
2563,1,1,TH,44209010,90,KGM,Other (KGM),98,13588,4420,#N/A,44,WOOD & ARTICLE
2563,1,1,TH,44219190,0,KGM,Other (KGM),7000,47212,4421,#N/A,44,WOOD & ARTICLE
2563,1,1,TH,44219999,0,KGM,Other (KGM),5734,72477,4421,#N/A,44,WOOD & ARTICLE
2563,1,1,TH,48030090,0,KGM,Other (KGM),40,4233,4803,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48045910,0,KGM,Paper and paperboard of a kind used for making food packaging (KGM),95,53385,4804,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48052590,0,KGM,Other (KGM),50762,568439,4805,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48119099,90,KGM,Other (KGM),46,11737,4811,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48171000,0,KGM,Envelopes (KGM),1,391,4817,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48181000,0,KGM,Toilet paper (KGM),34,5796,4818,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48182000,0,KGM,"Handkerchiefs, cleansing or facial tissues and towels (KGM)",245,22310,4818,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48183010,0,KGM,Tablecloths (KGM),55,33526,4818,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48183020,0,KGM,Serviettes (KGM),4,1049,4818,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48189000,0,KGM,Other (KGM),806,450346,4818,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48191000,0,KGM,"Cartons, boxes and cases, of corrugated paper or paperboard (KGM)",22427,799828,4819,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48192000,1,KGM,Coated by polyethylene used in manufacture of food packaging industry or beverage industry in pasteurize or UHT system (KGM),30,2793,4819,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48192000,90,KGM,Other (KGM),11855,1145724,4819,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48194000,0,KGM,"Other sacks and bags, including cones (KGM)",1,6395,4819,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48209000,0,KGM,Other (KGM),14,73665,4820,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48211010,0,KGM,"Labels of a kind used for jewellery, including objects of personal adornment or articles of personal use normally carried in the pocket, in the handbag or on the person (KGM)",48,16815,4821,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48211090,0,KGM,Other (KGM),10,28483,4821,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48219090,0,KGM,Other (KGM),10,18526,4821,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48221090,0,KGM,Other (KGM),27373,1131792,4822,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48229090,0,KGM,Other (KGM),2319,139613,4822,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48232090,0,KGM,Other (KGM),67,48668,4823,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,48239099,90,KGM,Other (KGM),33525,1315292,4823,#N/A,48,PAPER PAPERBOARD & ARTICLE
2563,1,1,TH,49011000,1,KGM,Wholly or essentially in Thai (KGM),2,120,4901,#N/A,49,BOOK PICTURE NEWSPAPER
2563,1,1,TH,49011000,90,KGM,Other (KGM),16,1110,4901,#N/A,49,BOOK PICTURE NEWSPAPER
2563,1,1,TH,49019990,1,KGM,Wholly or essentially in Thai (KGM),100,13577,4901,#N/A,49,BOOK PICTURE NEWSPAPER
2563,1,1,TH,49019990,90,KGM,Other (KGM),361,151621,4901,#N/A,49,BOOK PICTURE NEWSPAPER
2563,1,1,TH,49029090,0,KGM,Other (KGM),1,96,4902,#N/A,49,BOOK PICTURE NEWSPAPER
2563,1,1,TH,49070040,2,KGM,"Stock, share or bond certificates and similar documents of title (KGM)",3,5312,4907,#N/A,49,BOOK PICTURE NEWSPAPER
2563,1,1,TH,49089000,0,KGM,Other (KGM),88,118943,4908,#N/A,49,BOOK PICTURE NEWSPAPER
2563,1,1,TH,49100000,1,KGM,Calendars printed on paper or paperboard (KGM),5,1429,4910,#N/A,49,BOOK PICTURE NEWSPAPER
2563,1,1,TH,49100000,90,KGM,Other (KGM),2,2241,4910,#N/A,49,BOOK PICTURE NEWSPAPER
2563,1,1,TH,49111010,0,KGM,"Catalogues listing only educational, technical, scientific, historical or cultural books and publications (KGM)",41,57494,4911,#N/A,49,BOOK PICTURE NEWSPAPER
2563,1,1,TH,49111090,0,KGM,Other (KGM),436,66233,4911,#N/A,49,BOOK PICTURE NEWSPAPER
2563,1,1,TH,49119139,0,KGM,Other (KGM),20,334945,4911,#N/A,49,BOOK PICTURE NEWSPAPER
2563,1,1,TH,51031000,0,KGM,Noils of wool or of fine animal hair (KGM),9659,404484,5103,#N/A,51,WOOL AND ANIMAL HAIR
2563,1,1,TH,51032000,0,KGM,Other waste of wool or of fine animal hair (KGM),23248,357578,5103,#N/A,51,WOOL AND ANIMAL HAIR
2563,1,1,TH,51111900,90,KGM,Other (KGM),1,10001,5111,#N/A,51,WOOL AND ANIMAL HAIR
2563,1,1,TH,51121100,1,KGM,Printed by the traditional batik process (KGM),2,853,5112,#N/A,51,WOOL AND ANIMAL HAIR
2563,1,1,TH,52081100,0,KGM,"Plain weave, weighing not more than 100 g/m2 (KGM)",11,7394,5208,#N/A,52,COTTON
2563,1,1,TH,52082900,0,KGM,Other fabrics (KGM),0,366,5208,#N/A,52,COTTON
2563,1,1,TH,52083900,0,KGM,Other fabrics (KGM),5,6751,5208,#N/A,52,COTTON
2563,1,1,TH,52084210,0,KGM,Ikat fabric (KGM),2,872,5208,#N/A,52,COTTON
2563,1,1,TH,52103100,0,KGM,Plain weave (KGM),611,286482,5210,#N/A,52,COTTON
2563,1,1,TH,53091900,0,KGM,Other (KGM),850,259034,5309,#N/A,53,OTHER VEGETABLE TEXTILE FIBRES
2563,1,1,TH,54011010,0,KGM,Put up for retail sale (KGM),2,1293,5401,#N/A,54,MAN - MADE FILAMENTS
2563,1,1,TH,54011090,0,KGM,Other (KGM),24,22391,5401,#N/A,54,MAN - MADE FILAMENTS
2563,1,1,TH,54012090,0,KGM,Other (KGM),60,135462,5401,#N/A,54,MAN - MADE FILAMENTS
2563,1,1,TH,54023300,0,KGM,Of polyesters (KGM),723,72329,5402,#N/A,54,MAN - MADE FILAMENTS
2563,1,1,TH,54024700,0,KGM,"Other, of polyesters (KGM)",510,76387,5402,#N/A,54,MAN - MADE FILAMENTS
2563,1,1,TH,54024900,0,KGM,Other (KGM),5,1532,5402,#N/A,54,MAN - MADE FILAMENTS
2563,1,1,TH,54071021,0,KGM,Unbleached (KGM),262,59744,5407,#N/A,54,MAN - MADE FILAMENTS
2563,1,1,TH,54071091,0,KGM,Unbleached (KGM),3,1871,5407,#N/A,54,MAN - MADE FILAMENTS
2563,1,1,TH,54071099,0,KGM,Other (KGM),1096,325205,5407,#N/A,54,MAN - MADE FILAMENTS
2563,1,1,TH,54075200,0,KGM,Dyed (KGM),174,90030,5407,#N/A,54,MAN - MADE FILAMENTS
2563,1,1,TH,54077200,0,KGM,Dyed (KGM),0,92,5407,#N/A,54,MAN - MADE FILAMENTS
2563,1,1,TH,55133900,90,KGM,Other (KGM),1,370,5513,#N/A,55,MAN - MADE STAPLE FIBRES
2563,1,1,TH,55152900,0,KGM,Other (KGM),0,302,5515,#N/A,55,MAN - MADE STAPLE FIBRES
2563,1,1,TH,56039400,0,KGM,Weighing more than 150 g/m2 (KGM),93,97301,5603,#N/A,56,"WADDING, ROPES AND ARTICLES"
2563,1,1,TH,56074900,0,KGM,Other (KGM),418,61307,5607,#N/A,56,"WADDING, ROPES AND ARTICLES"
2563,1,1,TH,56075010,0,KGM,"Vbelt cord of manmade fibres treated with resorcinol formaldehyde; polyamide and polytetrafluoroethylene yarns measuring more than 10,000 decitex, of a kind used for sealing pumps, valves and similar articles (KGM)",6,1200,5607,#N/A,56,"WADDING, ROPES AND ARTICLES"
2563,1,1,TH,56075090,0,KGM,Other (KGM),7,8081,5607,#N/A,56,"WADDING, ROPES AND ARTICLES"
2563,1,1,TH,56079090,90,KGM,Other (KGM),450,245378,5607,#N/A,56,"WADDING, ROPES AND ARTICLES"
2563,1,1,TH,56081990,0,KGM,Other (KGM),521,446346,5608,#N/A,56,"WADDING, ROPES AND ARTICLES"
2563,1,1,TH,56089090,90,KGM,Other (KGM),0,329,5608,#N/A,56,"WADDING, ROPES AND ARTICLES"
2563,1,1,TH,56090000,0,KGM,"Articles of yarn, strip or the like of heading 54.04 or 54.05, twine, cordage, rope or cables, not elsewhere specified or included. (KGM)",72,537052,5609,#N/A,56,"WADDING, ROPES AND ARTICLES"
2563,1,1,TH,57032090,0,MTK,Other (MTK),1,1161,5703,#N/A,57,"CARPETS , FLOOR COVERINGS"
2563,1,1,TH,57049000,0,MTK,Other (MTK),2,4000,5704,#N/A,57,"CARPETS , FLOOR COVERINGS"
2563,1,1,TH,57050011,0,MTK,Prayer rugs (MTK),2,1565,5705,#N/A,57,"CARPETS , FLOOR COVERINGS"
2563,1,1,TH,57050099,0,MTK,Other (MTK),19,15737,5705,#N/A,57,"CARPETS , FLOOR COVERINGS"
2563,1,1,TH,58019019,0,KGM,Other (KGM),30,2381,5801,#N/A,58,"SPECIAL WOVEN FABRICS, LACE, EMBROIDERY"
2563,1,1,TH,58019099,0,KGM,Other (KGM),0,336,5801,#N/A,58,"SPECIAL WOVEN FABRICS, LACE, EMBROIDERY"
2563,1,1,TH,58061010,0,KGM,Of silk (KGM),1,418,5806,#N/A,58,"SPECIAL WOVEN FABRICS, LACE, EMBROIDERY"
2563,1,1,TH,58061090,0,KGM,Other (KGM),28,442,5806,#N/A,58,"SPECIAL WOVEN FABRICS, LACE, EMBROIDERY"
2563,1,1,TH,58062090,0,KGM,Other (KGM),65,17576,5806,#N/A,58,"SPECIAL WOVEN FABRICS, LACE, EMBROIDERY"
2563,1,1,TH,58063290,90,KGM,Other (KGM),10,8361,5806,#N/A,58,"SPECIAL WOVEN FABRICS, LACE, EMBROIDERY"
2563,1,1,TH,58063999,0,KGM,Other (KGM),106,44006,5806,#N/A,58,"SPECIAL WOVEN FABRICS, LACE, EMBROIDERY"
2563,1,1,TH,58071000,0,KGM,Woven (KGM),232,155901,5807,#N/A,58,"SPECIAL WOVEN FABRICS, LACE, EMBROIDERY"
2563,1,1,TH,58079090,0,KGM,Other (KGM),19,115572,5807,#N/A,58,"SPECIAL WOVEN FABRICS, LACE, EMBROIDERY"
2563,1,1,TH,58081090,0,KGM,Other (KGM),4,3809,5808,#N/A,58,"SPECIAL WOVEN FABRICS, LACE, EMBROIDERY"
2563,1,1,TH,58101000,0,KGM,Embroidery without visible ground (KGM),18,70894,5810,#N/A,58,"SPECIAL WOVEN FABRICS, LACE, EMBROIDERY"
2563,1,1,TH,58109200,0,KGM,Of manmade fibres (KGM),14,11724,5810,#N/A,58,"SPECIAL WOVEN FABRICS, LACE, EMBROIDERY"
2563,1,1,TH,59031090,0,KGM,Other (KGM),226,171525,5903,#N/A,59,"COATED , LAMINATED TEXTILE FABRICS"
2563,1,1,TH,59039010,0,KGM,"Canvastype fabrics impregnated, coated, covered or laminated with nylon or other polyamides (KGM)",1,173,5903,#N/A,59,"COATED , LAMINATED TEXTILE FABRICS"
2563,1,1,TH,59039090,0,KGM,Other (KGM),62,5468,5903,#N/A,59,"COATED , LAMINATED TEXTILE FABRICS"
2563,1,1,TH,59061000,90,KGM,Other (KGM),1981,509659,5906,#N/A,59,"COATED , LAMINATED TEXTILE FABRICS"
2563,1,1,TH,59119090,0,KGM,Other (KGM),1,1733,5911,#N/A,59,"COATED , LAMINATED TEXTILE FABRICS"
2563,1,1,TH,60039000,0,KGM,Other (KGM),8,4877,6003,#N/A,60,KNITTED OR CROCHETED FABRICS
2563,1,1,TH,60041090,0,KGM,Other (KGM),8,678,6004,#N/A,60,KNITTED OR CROCHETED FABRICS
2563,1,1,TH,60053790,0,KGM,Other (KGM),9,7627,6005,#N/A,60,KNITTED OR CROCHETED FABRICS
2563,1,1,TH,60062100,0,KGM,Unbleached or bleached (KGM),588,162831,6006,#N/A,60,KNITTED OR CROCHETED FABRICS
2563,1,1,TH,60062200,0,KGM,Dyed (KGM),3975,322960,6006,#N/A,60,KNITTED OR CROCHETED FABRICS
2563,1,1,TH,60063190,0,KGM,Other (KGM),154,56950,6006,#N/A,60,KNITTED OR CROCHETED FABRICS
2563,1,1,TH,60063290,0,KGM,Other (KGM),27,13155,6006,#N/A,60,KNITTED OR CROCHETED FABRICS
2563,1,1,TH,60069000,0,KGM,Other (KGM),20144,3887692,6006,#N/A,60,KNITTED OR CROCHETED FABRICS
2563,1,1,TH,61019000,0,C62,Of other textile materials (C62),30,10824,6101,#N/A,61,KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,1,1,TH,61031000,0,C62,Suits (C62),2,5338,6103,#N/A,61,KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,1,1,TH,61033200,1,C62,Men's (C62),2,9223,6103,#N/A,61,KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,1,1,TH,61034300,1,C62,Men's (C62),23,4793,6103,#N/A,61,KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,1,1,TH,61034900,1,C62,Men's (C62),3,2736,6103,#N/A,61,KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,1,1,TH,61041920,1,C62,Women's (C62),1,144,6104,#N/A,61,KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,1,1,TH,61042900,1,C62,Women's (C62),6,664,6104,#N/A,61,KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,1,1,TH,61043300,1,C62,Women's (C62),6,676,6104,#N/A,61,KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,1,1,TH,61044200,1,C62,Women's (C62),1,892,6104,#N/A,61,KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,1,1,TH,61044900,1,C62,Women's (C62),3,359,6104,#N/A,61,KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
