,hscode,volume
5415,10063040001,2600
5416,10063040001,2600
5417,10063040001,805
5418,10063030003,500
5419,10063091003,10400
5420,10063040001,125166
5421,10063040001,19976
5422,10063040001,167935
5423,10063040001,4672
5424,10062010001,4411
5425,10063040001,599
5426,10063040001,17066
5427,10063040001,10433
5428,10062090001,920
5429,10063099001,460
5430,10063099001,2300
5431,10063040001,9988
5432,10063040001,5675
5433,10063040001,817
5434,10063030003,60
5435,10062090601,30
5436,10063040001,20750
5437,10063040001,900
5438,10062090601,100
5439,10063030003,150
5440,10063040001,909
5441,10063040001,6810
5442,10063040001,1907
5443,10063040001,7173
5444,10063040001,6810
5445,10063040001,13393
5446,10063040001,4540
5447,10063040001,15663
5448,15119036000,12000
5449,15119036000,1760
5450,15119036000,4200
5451,15119036000,3600
5452,15119036000,2920
5453,15119036000,6000
5454,15119036000,6000
5455,10062090605,1030
5456,10062010500,200
5457,10064090005,23856
5458,10064090005,14755
5459,10063040001,1095
5460,10063099603,100
5461,10063099010,11000
5462,10063099010,500
5463,10063040001,500
5464,10063030003,80
5465,10063040001,15890
5466,10063040001,4540
5467,10063040001,920
5468,10063099001,1100
5469,10064090006,10000
5470,10063099010,15000
5471,10063040001,1
5472,10062090601,750
5473,10062090601,5448
5474,10063030003,4903
5475,10063040001,6810
5476,10063040001,17010
5477,10063040001,46948
5478,10063040001,42638
5479,10063040001,42638
5480,10062090018,1
5481,10063040001,20866
5482,10063099001,40000
5483,10063091001,2080
5484,10063091001,12232
5485,10063099010,11960
5486,10063040001,480
5487,10064090005,300
5488,10063030003,500
5489,10063030003,740
5490,10063030003,850
5491,10062090601,200
5492,10063040001,4250
5493,15119039000,20
5494,10064090012,40000
5495,10063099601,80000
5496,10063030003,9000
5497,10063040001,235
5498,10063040001,750
5499,10063099001,2700
5500,10062090613,12000
5501,10062090607,8000
5502,15119036000,100
5503,15119036000,3600
5504,15119036000,2000
5505,15119036000,4200
5506,15119036000,8880
5507,10063099012,10000
5508,10063099012,40000
5509,10063099012,20000
5510,10064090600,3600
5511,10064090600,1200
5512,10064090600,12000
5513,10063099023,2400
5514,10063099023,2400
5515,10063099001,600
5516,10063099001,300
5517,10063099001,600
5518,10063099014,2400
5519,10063099014,14400
5520,15119039000,1200
5521,10064090005,2400
5522,10063040001,3780
5523,10051000000,0
5524,10063099001,2600
5525,10063099001,2600
5526,10063040001,2600
5527,10063040001,2600
5528,10063040001,2600
5529,10063040001,2600
5530,10063040001,2600
5531,10063040001,2600
5532,10063040001,2600
5533,10063040001,2600
5534,10063040001,2600
5535,10063040001,2600
5536,10063040001,2600
5537,10063040001,2600
5538,10063040001,20000
5539,10063040001,6000
5540,10063099012,26000
5541,10063091001,6400
5542,10063091001,6150
5543,10063040001,5520
5544,10064090005,915
5545,10063099012,20000
5546,10063099090,1
5547,10063099090,1
5548,10063099090,1
5549,10063099090,1
5550,10063099090,1
5551,10063099090,2
5552,10063099090,1
5553,10063099090,1
5554,10063099090,1
5555,10063099090,1
5556,10063099090,1
5557,10063099090,1
5558,10063099090,1
5559,10063099090,1
5560,10063099090,1
5561,10063099090,1
5562,10063099090,1
5563,10063099090,1
5564,10063099090,1
5565,10063099090,1
5566,10063099090,1
5567,10063099090,1
5568,10063040001,200
5569,10063040001,3520
5570,10063040001,880
5571,10062010001,1600
5572,10064090005,9940
5573,10063040001,880
5574,10063040001,40000
5575,10063040001,856
5576,10062010001,1600
5577,10064090005,4970
5578,10063040001,3600
5579,10063040001,1700
5580,10063099001,2100
5581,10063040001,125
5582,10063040001,13608
5583,10063091001,10400
5584,10064090005,3840
5585,10063091001,10400
5586,10063040001,1140
5587,10063040001,1100
5588,10063040001,540
5589,10063099001,260
5590,10063030003,80
5591,10063040001,1400
5592,10063099001,280
5593,10063030003,80
5594,10063030003,60
5595,10063040001,1100
5596,10063040001,1100
5597,10063040001,1152
5598,10063099001,880
5599,10063040001,1134
5600,10063040001,2300
5601,10063040001,1134
5602,10063099001,2565
5603,10064090005,17706
5604,10063040001,17706
5605,10063040001,38851
5606,10063040001,38851
5607,10063040001,10000
5608,10063040001,11500
5609,10063091002,1050
5610,10063040001,19200
5611,10063099012,107371
5612,10063040001,17252
5613,10063099010,1496
5614,10063040001,10215
5615,10063040001,1907
5616,10063040001,2160
5617,10063030003,10215
5618,10063030003,2860
5619,10064090005,10442
5620,10062090619,2860
5621,10063040001,1100
5622,10063040001,65
5623,10063040001,100
5624,10063099010,1496
5625,10063099010,1496
5626,10063099010,1496
5627,10064090005,100
5628,10063040001,100
5629,10063040001,100
5630,10063030003,150
5631,10063030003,150
5632,10062090618,100
5633,10062090615,50
5634,10063040500,100
5635,10063040001,1700
5636,10063040001,3400
5637,10063040001,1700
5638,10063030003,250
5639,10063030003,500
5640,10062090615,100
5641,10063040001,700
5642,10063040001,300
5643,10063030003,200
5644,10063030003,100
5645,10063030003,50
5646,10063099003,100
5647,10063040001,1700
5648,10063040001,773
5649,10063040001,773
5650,10063099001,1160
5651,10063040001,2160
5652,10063040001,4200
5653,10063099001,4000
5654,10063040001,200
5655,10063099001,650
5656,10063030003,200
5657,10063099001,365
5658,10063099001,365
5659,10063099001,130
5660,10063040001,4800
5661,10063040001,6000
5662,10063099010,1000
5663,10051000000,21
5664,10063091001,3600
5665,10051000000,45
5666,10063099014,40
5667,10063099014,40
5668,10063099014,60
5669,10063040001,12000
5670,10063040001,1500
5671,10063099001,3000
5672,10063099001,2000
5673,10063030003,2000
5674,15119036000,1440
5675,10063040001,1760
5676,10063099001,840
5677,15119039000,15
5678,10063099001,925
5679,10063099001,4500
5680,10063099601,2080
5681,10063099601,3120
5682,10063040001,4200
5683,10063099001,1400
5684,10063030003,1000
5685,10063030003,1000
5686,10063040001,4400
5687,10063040001,2400
5688,10063099601,31200
5689,10063040001,1200
5690,10063040001,10000
5691,10063040001,3000
5692,10063040001,1500
5693,10063040001,2000
5694,10062090612,5400
5695,10062090612,100
5696,10062090504,900
5697,10062090504,600
5698,10062010500,900
5699,10062010500,600
5700,10063040500,4500
5701,10063040500,500
5702,10062010500,6300
5703,10062010500,200
5704,10063040001,462
5705,10063040001,252
5706,10063040001,464
5707,10063030003,380
5708,10063030003,500
5709,10063040001,1000
5710,10063099001,270
5711,10063030003,400
5712,10063099001,324
5713,10063040001,277
5714,10063040001,185
5715,10063040001,555
5716,10063099010,840
5717,10063099001,900
5718,10063099001,80
5719,10063030003,942
5720,10063030003,1884
5721,10063030003,471
5722,10063030003,942
5723,10063099010,2000
5724,10063099012,2000
5725,10063040001,19295
5726,10063040001,640
5727,10063040001,1430
5728,10063040001,884
5729,10063040001,500
5730,10063040001,2520
5731,10063040001,19295
5732,10063040001,1678
5733,10063040001,3768
5734,10063030003,200
5735,10063040001,19295
5736,10063040001,3375
5737,10063040001,2580
5738,10063099001,230
5739,10063040001,1200
5740,10063040001,600
5741,10063040001,3060
5742,10063099012,79500
5743,10063040001,11750
5744,10063040001,3700
5745,10063040001,9185
5746,10063040001,11227
5747,10063099001,21500
5748,10064090005,31200
5749,10063040001,150
5750,10063030003,120
5751,10063030003,180
5752,10063030003,150
5753,10062090618,40
5754,10062090609,50
5755,10063099010,120
5756,10063099001,240
5757,10064090003,670
5758,10064090003,840
5759,10063040001,20593
5760,10063040001,20593
5761,10063040001,17252
5762,10063040001,10442
5763,10063040001,11108
5764,10063040001,20593
5765,10063040001,19976
5766,10063040001,17252
5767,10064090003,392
5768,10064090003,900
5769,10063040001,2665
5770,10063040001,2665
5771,10063040001,2100
5772,10063040001,100
5773,10063040001,6078
5774,10062010001,50
5775,10063040001,2000
5776,10063040001,180
5777,10063040001,950
5778,10063040001,1075
5779,10063040001,90
5780,10063040001,855
5781,10063040001,588
5782,10063040001,1000
5783,10063040001,1150
5784,10063040001,50
5785,10063099001,525
5786,10063040001,860
5787,10063040001,1000
5788,10063040001,185
5789,10063040001,185
5790,10063040001,324
5791,10063040001,860
5792,10064090003,162
5793,10063040001,400
5794,10063040001,210
5795,10063030003,420
5796,10063030003,168
5797,10062010001,210
5798,10063040001,1075
5799,10063040001,1075
5800,10063040001,1075
5801,10063040001,1075
5802,10063091002,125
5803,10063091002,50
5804,10063099001,125
5805,10063099001,50
5806,10063099001,40
5807,10063099001,875
5808,10063099001,17110
5809,10063099001,35339
5810,10063040001,17179
5811,10063040500,39000
5812,10063099001,17110
5813,10063099001,34359
5814,10063099001,34359
5815,10063040001,17110
5816,10064090005,100
5817,10064090005,120
5818,10063040001,300
5819,10063040001,650
5820,10063040001,240
5821,10063030003,250
5822,10062010001,100
5823,10062090613,100
5824,10062090618,80
5825,10063099001,1195
5826,10063040001,1075
5827,10063040001,1075
5828,10063040001,1075
5829,10062010001,1184
5830,10062010001,850
5831,10063040001,1500
5832,10063040001,1200
5833,10063040001,2718
5834,10063040001,1050
5835,10062090618,210
5836,10063030003,315
5837,10063040001,225
5838,10063040001,1840
5839,10063040001,21000
5840,10063040001,150
5841,10062090618,200
5842,10063030003,520
5843,10063040001,200
5844,10063040001,1440
5845,10063040001,750
5846,10063040001,240
5847,10063040001,5550
5848,10063040001,6900
5849,10064090006,32000
5850,10063040001,855
5851,10063040001,855
5852,10063040001,5520
5853,10063099001,850
5854,10063099001,850
5855,10063099001,850
5856,10063099090,9
5857,10063099090,1
5858,10063099090,1
5859,10063099090,1
5860,10063099090,1
5861,10063099090,1
5862,10063099090,1
5863,10063099090,1
5864,10063099090,1
5865,10063099090,1
5866,10063099090,1
5867,10063099090,1
5868,10063099090,1
5869,10063099090,1
5870,10063099090,1
5871,10063099090,1
5872,10063099090,1
5873,10063099090,1
5874,10063099090,1
5875,10063099090,1
5876,10063099090,1
5877,10063091001,100000
5878,10063099012,140000
5879,10063099012,99988
5880,10063099012,20000
5881,10063099012,27500
5882,10063099012,5000
5883,10063099012,25556
5884,10063099012,43750
5885,10063099010,15000
5886,10063040001,1075
5887,10063040001,860
5888,10063099001,1025
5889,10063099001,1025
5890,10063040001,6600
5891,10063040001,1500
5892,10063040001,1500
5893,10063040001,700
5894,10063040001,42676
5895,10064090012,5200
5896,10063099007,50
5897,10051000000,28
5898,10051000000,50
5899,10063040001,20000
5900,10063040001,1600
5901,10063040001,4000
5902,10063040001,1000
5903,10063040001,500
5904,10063040001,3000
5905,10063030003,2000
5906,10063030003,4200
5907,10062090618,500
5908,10063099012,240
5909,10062090612,300
5910,10063099001,1200
5911,10063099001,300
5912,10063099001,300
5913,10063040001,850
5914,10063040001,1800
5915,10063040001,1100
5916,10063040001,1400
5917,10063040001,750
5918,10063040001,300
5919,10063099001,1581
5920,10063099012,1300
5921,10063099001,3300
5922,10063099001,1680
5923,10063099001,1400
5924,10063099001,1100
5925,10063099001,840
5926,10063099090,1
5927,10063099090,1
5928,10063099090,1
5929,10063099090,1
5930,10063099090,1
5931,10063099090,1
5932,10063099601,90000
5933,10063099601,110000
5934,10063099601,80000
5935,10063099601,20000
5936,10063099601,130000
5937,10063099012,97731
5938,10063099012,119913
5939,10063030006,50
5940,10063099001,250
5941,10063099007,300
5942,10063040001,18144
5943,10063040001,24970
5944,10063040001,5126
5945,10063040001,11249
5946,10063040001,3742
5947,10063040001,3470
5948,10063040001,38783
5949,10063040001,3750
5950,10063040001,5300
5951,10063040001,14600
5952,10063040001,9247
5953,10063040001,120
5954,10063040001,120
5955,10063040001,2700
5956,10063040001,1800
5957,10063040001,3600
5958,10063040001,600
5959,10063040001,500
5960,10063040001,660
5961,10063040001,1710
5962,10063099001,1000
5963,10063099001,2500
5964,10063040001,2000
5965,10063099001,2926
5966,10064090006,1652
5967,10063040001,3600
5968,10063040001,1560
5969,10063040001,600
5970,10063040001,200
5971,10063040001,150
5972,10063030003,100
5973,10062010001,20
5974,10062010001,20
5975,10063040001,880
5976,10063040001,2700
5977,10063040001,3600
5978,10063030003,880
5979,10063040001,44000
5980,10063099001,40
5981,10063040001,1125
5982,10063099013,260000
5983,10063099003,740
5984,10063099003,250
5985,10063030003,200
5986,10063040001,19295
5987,10063040001,19295
5988,10063099003,940
5989,10064090003,1000
5990,10064090005,1000
5991,10063040001,6250
5992,10063040001,2000
5993,10063099003,940
5994,10063099001,60
5995,10063099001,40
5996,10063099012,520000
5997,10063091001,25000
5998,10063091001,12500
5999,10063099010,11877
6000,10063099010,8118
6001,10063099001,5527
6002,10063099001,20430
6003,10063099012,4160
6004,10063099014,925
6005,10063099012,39520
6006,10063099012,10000
6007,10063099012,2400
6008,10062090613,30
6009,10062090619,20
6010,10064090005,1704
6011,10064090005,6134
6012,10062010001,5454
6013,10063030003,150
6014,10063030003,250
6015,10063040001,41805
6016,10063040001,319020
6017,10063040001,49080
6018,10063040001,25000
6019,10063099001,19500
6020,10063099001,18972
6021,10063099001,19500
6022,10063099001,19500
6023,10063099001,19500
6024,10051000000,908
6025,10051000000,908
6026,10063099012,3120
6027,10063099012,2080
6028,10063099012,5200
6029,10063099013,1000
6030,10063099003,610
6031,10063099012,10400
6032,10063099012,22000
6033,10063099013,130000
6034,10063099003,940
6035,10063040500,36000
6036,10063040001,80
6037,10063040001,5300
6038,10063040001,400
6039,10063040001,1537
6040,10063040001,38
6041,10063040001,320
6042,10063040001,160
6043,10063040001,280
6044,10063030003,3130
6045,10063030003,1500
6046,10063030003,1000
6047,10062090618,500
6048,10063040001,62707
6049,10062090615,72000
6050,10062090615,12000
6051,10064090600,28000
6052,10063040001,39725
6053,10063099012,860
6054,10063040001,5520
6055,10063040001,864
6056,10063040001,2000
6057,10063040001,1728
6058,10063040001,1466
6059,10063040001,281
6060,10063040001,2752
6061,10063040001,550
6062,10063040001,1880
6063,10063040001,2190
6064,10063040001,730
6065,10063040001,449
6066,10063040001,3000
6067,10063040001,670
6068,10062090601,200
6069,10063040001,2680
6070,10063040001,2100
6071,10063040001,2064
6072,10063040001,138
6073,10063040001,1760
6074,10063099007,2500
6075,10063040001,18285
6076,10063099001,73140
6077,10063040001,17670
6078,10063099001,17670
6079,10063099001,18285
6080,10063099001,13163
6081,10063099001,17110
6082,10063099012,22000
6083,10063099090,1
6084,10062010505,670
6085,10062010505,60
6086,10063099001,5200
6087,10063040001,8000
6088,10063040001,6000
6089,10063040001,6000
6090,10063099001,19976
6091,10063099001,19976
6092,10063099001,19935
6093,10063099001,19976
6094,10063099013,3570
6095,10063040001,2000
6096,10063040001,6000
6097,10063040001,14750
6098,10063040001,2500
6099,10063099001,400
6100,10063030003,300
6101,10063030003,150
6102,10063030003,100
6103,10063040001,12258
6104,10063040001,9080
6105,10063040001,7945
6106,10063040001,7945
6107,10063040001,2270
6108,10062090601,85
6109,10063040001,22998
6110,10063040001,26760
6111,10063040001,12000
6112,10063040001,14000
6113,10062090601,40
6114,10063099001,1040
6115,10063040001,23640
6116,10063040001,48
6117,10063099013,952
6118,10051000000,41540
6119,10051000000,44280
6120,10051000000,51080
6121,10063099600,200
6122,10063040001,800
6123,15119039000,600
6124,10063091001,15600
6125,10063099010,20000
6126,10063091001,15600
6127,10063091001,5000
6128,10063040001,1140
6129,10063040001,17736
6130,10063040001,17736
6131,10063040001,15889
6132,10063099001,2000
6133,10064090003,1145
6134,10063040001,1145
6135,10063030003,780
6136,10062090618,588
6137,10063040001,700
6138,10063040001,700
6139,10063030003,1536
6140,10062010001,294
6141,10063030003,20
6142,10062090613,25
6143,10062090630,40
6144,10062090607,504
6145,10062010001,504
6146,10062090613,850
6147,10063099001,10
6148,10063099012,1500
6149,10063099012,1500
6150,10063099013,1833
6151,10063040001,900
6152,10063040001,3900
6153,10063099010,1100
6154,10063099001,8280
6155,10063099001,1840
6156,10063091003,920
6157,10063099001,900
6158,10063099001,694
6159,10063040001,1000
6160,10063040001,2290
6161,10063040001,231
6162,10063099012,1500
6163,10062090618,1000
6164,10063099012,5200
6165,10063091001,100
6166,10063030003,150
6167,10062090001,1
6168,10063099001,1250
6169,10063030003,880
6170,10051000000,200000
6171,10051000000,139000
6172,10063030006,50
6173,10063099001,250
6174,10063099007,300
6175,10064090005,520
6176,10062090606,864
6177,10063091001,1560
6178,10063091001,1560
6179,10063040001,4010
6180,10062010001,150
6181,10062090600,1
6182,10063030003,1000
6183,10063040001,1760
6184,10063099012,100
6185,10063040001,14000
6186,10063040001,4000
6187,10063040001,5000
6188,10064090600,17000
6189,10064090600,8000
6190,10063040001,11340
6191,10063040001,31298
6192,10063040001,21319
6193,10063040001,42638
6194,10063099012,5200
6195,10063040001,11520
6196,10063040001,2800
6197,10063040001,2180
6198,10063040001,925
6199,10063040001,4600
6200,10063040001,850
6201,10063040001,850
6202,10063099001,1870
6203,10063040001,10000
6204,10063040001,2000
6205,10063099012,10400
6206,10063030003,1760
6207,10063040001,1760
6208,10063091001,1824
6209,10063099001,1100
6210,10063099090,1
6211,10063099090,1
6212,10063099090,1
6213,10063099090,1
6214,10063099090,1
6215,10063099090,1
6216,10063099090,1
6217,10063099090,1
6218,10063099090,1
6219,10063099090,1
6220,10063099090,1
6221,10063099090,1
6222,10063099090,1
6223,10063099090,1
6224,10063099090,1
6225,10063099090,1
6226,10063099090,1
6227,10063099090,1
6228,10063040001,7488
6229,10063040001,7040
6230,10063040001,494
6231,10063099012,20800
6232,10063099001,2
6233,10063040001,2
6234,10063091001,1250
6235,15119032000,30
6236,10062090001,20
6237,10063040001,15445
6238,10063040500,4200
6239,10063099011,6600
6240,10062090607,6600
6241,10063040001,5496
6242,10063091001,6000
6243,10063040001,4360
6244,10063040001,2775
6245,10064090005,1200
6246,10063099001,150
6247,10063091002,110
6248,10063030003,200
6249,10063030003,100
6250,10063099001,50
6251,10063099001,83
6252,10064090005,13000
6253,10063099012,650000
6254,10063099001,1020
6255,10062090607,420
6256,10062090613,1600
6257,10063099001,53009
6258,10063099001,34219
6259,10063040001,200
6260,10063040001,1027
6261,10062010001,400
6262,10063040001,1000
6263,10063040001,1200
6264,10063091001,26000
6265,10063091001,7413
6266,10063091001,1050
6267,10063040001,1100
6268,10063040001,3420
6269,10063040001,2350
6270,10063099001,60000
6271,10063099012,30000
6272,10063040001,18500
6273,10063040001,4500
6274,10064090003,250000
6275,10063099012,1040
6276,10064090005,7350
6277,10063040001,500
6278,10063040001,6300
6279,10063040001,500
6280,10063030003,60
6281,10063030003,50
6282,10063030003,186
6283,10063030003,20
6284,10063099012,960
6285,10063040001,800
6286,10063040001,13700
6287,10063040001,5000
6288,10063030003,200
6289,10063040001,42676
6290,10064090003,17892
6291,10063040001,18900
6292,10063040001,22500
6293,10063040001,22500
6294,10063099001,1200
6295,10064090005,7280
6296,10063030003,925
6297,10063030003,500
6298,10063030003,340
6299,10063099001,1800
6300,10063099001,925
6301,10063099005,1200
6302,10063040001,800
6303,10063030003,50
6304,10062090607,250
6305,10063040001,1840
6306,10063091003,1077
6307,10063091001,482
6308,10063040001,24100
6309,10062090606,60000
6310,10063040001,20880
6311,10063040001,20000
6312,10062010515,80
6313,10063040001,6000
6314,10063040001,5760
6315,10063099012,1075
6316,10063040001,2610
6317,10063040001,1305
6318,10063040001,2815
6319,10063040001,2200
6320,10063099001,12500
6321,10063099001,12500
6322,10063040001,18614
6323,10063030003,200
6324,10063099012,3120
6325,10063040001,44000
6326,10063040001,62928
6327,10063099001,3600
6328,10063099010,1800
6329,10063099001,1920
6330,10063040001,19000
6331,10063030003,120
6332,10063099001,1100
6333,10063099001,600
6334,10063040001,22000
6335,10063030003,50
6336,10063040001,450
6337,10062090618,400
6338,10063040001,1700
6339,10063040001,1700
6340,10063040001,350
6341,10063040001,600
6342,10063030003,150
6343,10063030003,100
6344,10063030003,460
6345,10063030003,400
6346,10063030003,50
6347,10063030003,200
6348,10063040001,800
6349,10063040001,1000
6350,10063030003,300
6351,10063030003,200
6352,10063030003,10000
6353,10063040001,500
6354,10063040001,700
6355,10064090003,22882
6356,10051000000,16
6357,10063040001,11500
6358,10063040001,11500
6359,10063099001,24000
6360,10063099001,20000
6361,10063099001,60000
6362,10062090610,100
6363,10062090622,300
6364,10062090632,150
6365,10063099603,250
6366,10063030003,300
6367,10063030003,200
6368,10063030003,400
6369,10063040001,22860
6370,10064090006,33000
6371,10063040001,3020
6372,10063040001,860
6373,10063040001,1075
6374,10063099010,3020
6375,10063040001,1075
6376,10063099010,20000
6377,15119036000,2920
6378,15119036000,4200
6379,15119036000,9600
6380,10063040001,11232
6381,10063040001,20520
6382,10063040001,4540
6383,10063030003,200
6384,10063030003,800
6385,10063099001,18972
6386,10063099001,1200
6387,10062090618,2000
6388,10063040001,5000
6389,10063091001,40000
6390,10063099001,30
6391,10063099001,700
6392,10063099001,1774
6393,10062010001,550
6394,10062090612,350
6395,10063099001,1799
6396,10063040001,1610
6397,10063040001,1812
6398,10063040001,300
6399,10063040001,1562
6400,10063099001,1512
6401,10063099012,1370
6402,10063040001,2085
6403,10063040001,1260
6404,10063099001,360
6405,10063099001,270
6406,10063099012,1550
6407,10063099001,1370
6408,10064090006,10000
6409,10063099012,1500
6410,10063099012,1500
6411,10063091001,10400
6412,10063091001,20800
6413,10063099015,250
6414,10063099015,240
6415,10063040500,75
6416,10062010500,75
6417,10062090609,75
6418,10063099015,1
6419,10063099015,1
6420,10063040500,1
6421,10062010500,1
6422,10062090609,1
6423,10063091001,520
6424,10063099012,354
6425,10063099012,648
6426,10063091001,6000
6427,10064090005,2400
6428,10063040001,650
6429,10063040001,400
6430,10063091001,10000
6431,10063091001,11111
6432,10063099010,1200
6433,10063099012,1500
6434,10063091001,2300
6435,10063040001,300
6436,10063040001,80
6437,10063040001,200
6438,10063040001,70
6439,10063030003,50
6440,10063030003,100
6441,10063030003,100
6442,10062010001,50
6443,10062090613,80
6444,10062090618,80
6445,10063040001,1660
6446,10063030003,392
6447,10063040001,1800
6448,10063040001,450
6449,10063040001,500
6450,10063030003,100
6451,10063030003,100
6452,10063030003,13500
6453,10063099012,23000
6454,10063040001,850
6455,10063040001,160
6456,10062090618,250
6457,10062090618,200
6458,10063030003,860
6459,10063040001,21338
6460,10063040001,21338
6461,10063099001,1800
6462,10063099001,900
6463,10062090018,960
6464,10063040001,200
6465,10063040001,200
6466,10063091002,200
6467,10063091002,120
6468,10062090607,120
6469,10062090613,120
6470,10063030003,3880
6471,10063040001,98310
6472,10063040001,15000
6473,10063040001,2000
6474,10063040001,21240
6475,10063040001,8340
6476,10063040001,2000
6477,10063040001,42140
6478,10063040001,15000
6479,10063040001,31840
6480,10063040001,3100
6481,10063099012,900
6482,10063091002,100
6483,10063040001,1600
6484,10063040001,160
6485,10063030003,80
6486,10063030003,50
6487,10063030006,13
6488,10063040001,20
6489,10063099007,73
6490,10063099007,90
6491,15119039000,708
6492,15119039000,1200
6493,10063099012,10400
6494,10064090006,10000
6495,10063099012,15000
6496,10063099012,6250
6497,10063099090,1
6498,10063099090,1
6499,10063099090,1
6500,10063099090,1
6501,10063099090,1
6502,10063099090,1
6503,10063099090,1
6504,10063099090,1
6505,10063099090,1
6506,10063099090,1
6507,10063099090,1
6508,10063099090,1
6509,10063099090,1
6510,10063099090,1
6511,10063099010,166898
6512,10063099012,50000
6513,10063099601,60000
6514,10063099001,2300
6515,10063091002,20800
6516,10063099001,11700
6517,10063040001,40
6518,10064090010,800
6519,10064090010,250
6520,10064090010,325
6521,10063040001,42200
6522,10063040001,1335
6523,10063040001,700
6524,10063040001,212
6525,10063040001,400
6526,10063040001,400
6527,10063040001,200
6528,10063040001,50
6529,10063040001,950
6530,10063030003,200
6531,10063040001,4300
6532,10063099012,11000
6533,10063040001,720
6534,10063040001,250
6535,10063099012,312000
6536,10063099012,520000
6537,10063099012,442000
6538,10063099001,2
6539,10063099012,182000
6540,10063099012,1144000
6541,10059010000,416
6542,10063040001,5675
6543,10063040001,10260
6544,10063030003,150
6545,10063040001,19500
6546,10063030003,50
6547,10051000000,72
6548,10063099012,52000
6549,10063099012,52000
6550,10063040001,1536
6551,10063040001,8000
6552,10063040001,2530
6553,10063040001,1536
6554,10063040001,12000
6555,10063099001,4410
6556,10063099012,1500
6557,10063040001,5000
6558,10063040001,800
6559,10063040001,1200
6560,10063099001,1050
6561,10063099001,1900
6562,10063099001,200
6563,10064090006,600
6564,10063030003,320
6565,10063030003,2
6566,10063040001,44000
6567,10063040001,22000
6568,10063099012,1500
6569,10063099012,1500
6570,10064090005,1200
6571,10064090005,2500
6572,10064090005,500
6573,10063040001,6900
6574,10063030003,120
6575,10063030003,200
6576,10063030003,100
6577,10063030003,80
6578,10063040001,2000
6579,10063040001,940
6580,10063040001,1000
6581,10063040001,4400
6582,10063040001,1467
6583,10063040001,440
6584,10063099001,440
6585,10063099010,920
6586,10063040001,1013
6587,10059010000,200
6588,10062090618,200
6589,10062090612,200
6590,10062090612,200
6591,10063030003,200
6592,10063030003,150
6593,10063030003,80
6594,10063040001,10000
6595,10063040001,10600
6596,10063040001,10000
6597,10063040001,2000
6598,10063040001,2400
6599,10063040001,30000
6600,10063030003,250
6601,10063030003,300
6602,10063030003,400
6603,10063040001,681
6604,10063040001,680
6605,10063040001,681
6606,10063040001,3405
6607,10063040001,17907
6608,10063040001,9997
6609,10063040001,13632
6610,10063040001,780
6611,10063040001,200
6612,10063040001,140
6613,10063040001,100
6614,10063040001,100
6615,10063040001,100
6616,10063040001,921
6617,10063040001,1842
6618,10063040001,17252
6619,10063030003,1798
6620,10063040001,22816
6621,10063040001,300
6622,10063040001,1300
6623,10063040001,80
6624,15119020000,100
6625,10063040001,20000
6626,10063040001,20000
6627,10063040001,20000
6628,10063030003,2000
6629,10063030003,4000
6630,10063030003,14000
6631,10063040001,22725
6632,10063040001,16000
6633,10063040001,4800
6634,10063030003,3632
6635,10063030003,3360
6636,10063030003,3272
6637,10063040001,11999
6638,10062090613,648
6639,10062090607,648
6640,10062010001,648
6641,10062090601,648
6642,10064090003,12000
6643,10064090003,6400
6644,10063040001,1760
6645,10063040001,140
6646,10063040001,140
6647,10063099001,1200
6648,10064090003,200
6649,10064090005,300
6650,10064090012,150
6651,10064090003,550
6652,10064090012,1200
6653,10063040001,1200
6654,10063099001,1200
6655,10063099001,1200
6656,15119036000,2520
6657,10063040001,200
6658,10063040001,590
6659,10063040001,100
6660,10063040001,20
6661,10063030003,10
6662,10063099601,50
6663,10063040001,31000
6664,10063040001,10000
6665,10063040001,5000
6666,10063040001,15000
6667,10063099600,6000
6668,10063040001,17000
6669,10063099600,4000
6670,10063040001,21000
6671,10063040001,42000
6672,10063040001,360
6673,10063040001,360
6674,10063040001,25000
6675,10051000000,3000
6676,10064090012,12000
6677,10063099012,20000
6678,10063099012,960
6679,10063040500,39000
6680,10063099001,520
6681,10063099012,500
6682,10063040001,9072
6683,10063040001,11839
6684,10063040001,20730
6685,10063040500,16000
6686,10062090608,3000
6687,10063099001,1050
6688,10063099001,2100
6689,10063040001,100
6690,10063040001,1540
6691,10063040001,850
6692,10063099001,12571
6693,10063099001,4222
6694,10062090001,1135
6695,10063099010,1410
6696,10063040001,21000
6697,10063040001,42000
6698,10063040001,880
6699,10063040001,500
6700,10063040001,70
6701,10063040001,70
6702,10063040001,80
6703,10063040001,440
6704,10063040001,22900
6705,10063040001,39917
6706,10063040001,22489
6707,10063040001,13320
6708,10063099012,4000
6709,15119039000,10
6710,10063040001,11000
6711,10063099001,11000
6712,10062090613,6000
6713,10063030003,4000
6714,10063030003,3000
6715,10063030003,12500
6716,10063040001,240
6717,10063040001,300
6718,10063040001,80
6719,10064090005,40
6720,10063030003,480
6721,10063030003,80
6722,10063030003,200
6723,10063030003,260
6724,10062090618,120
6725,10062090618,200
6726,10059090090,3
6727,10063040001,1760
6728,10063099012,6240
6729,10063030003,700
6730,10063030003,528
6731,10063040001,1840
6732,10063040001,2600
6733,10062010001,500
6734,10063030003,800
6735,10063030003,120
6736,10063040001,1493
6737,10063040001,66
6738,10063030003,660
6739,10063040001,3500
